COVID,NC,Normal
7.0,1.0,48.0
151.0,8.0,23.0
104.0,0.0,203.0
89.0,1.0,35.0
49.0,2.0,216.0
149.0,212.0,247.0
79.0,1.0,255.0
146.0,5.0,152.0
43.0,63.0,0.0
7.0,233.0,0.0
69.0,0.0,7.0
52.0,7.0,247.0
80.0,1.0,0.0
2.0,29.0,212.0
47.0,19.0,185.0
114.0,1.0,46.0
0.0,215.0,44.0
7.0,4.0,1.0
49.0,11.0,46.0
215.0,8.0,54.0
46.0,8.0,14.0
213.0,9.0,138.0
201.0,0.0,33.0
59.0,0.0,1.0
0.0,4.0,27.0
3.0,1.0,90.0
1.0,1.0,20.0
46.0,13.0,202.0
30.0,33.0,229.0
5.0,0.0,11.0
57.0,228.0,134.0
89.0,1.0,124.0
79.0,3.0,0.0
12.0,0.0,16.0
0.0,4.0,165.0
41.0,6.0,238.0
0.0,3.0,222.0
55.0,0.0,198.0
27.0,1.0,1.0
10.0,21.0,1.0
77.0,2.0,255.0
79.0,66.0,208.0
2.0,0.0,28.0
65.0,6.0,86.0
50.0,22.0,19.0
3.0,240.0,1.0
45.0,120.0,33.0
142.0,34.0,0.0
19.0,10.0,112.0
0.0,0.0,251.0
0.0,132.0,23.0
0.0,13.0,245.0
0.0,0.0,6.0
21.0,24.0,46.0
0.0,2.0,0.0
6.0,22.0,0.0
130.0,200.0,2.0
159.0,218.0,8.0
0.0,0.0,13.0
0.0,3.0,54.0
0.0,2.0,58.0
55.0,9.0,16.0
0.0,46.0,0.0
54.0,17.0,155.0
39.0,28.0,0.0
49.0,2.0,113.0
12.0,13.0,0.0
40.0,3.0,13.0
62.0,30.0,61.0
11.0,1.0,2.0
11.0,65.0,227.0
38.0,5.0,8.0
6.0,2.0,13.0
18.0,3.0,40.0
34.0,3.0,37.0
33.0,0.0,0.0
224.0,3.0,26.0
57.0,1.0,143.0
106.0,5.0,50.0
154.0,150.0,15.0
57.0,1.0,7.0
31.0,1.0,0.0
22.0,5.0,1.0
23.0,5.0,88.0
7.0,147.0,0.0
7.0,1.0,165.0
146.0,221.0,0.0
38.0,2.0,218.0
21.0,15.0,98.0
7.0,0.0,0.0
14.0,19.0,6.0
40.0,5.0,216.0
8.0,0.0,61.0
2.0,5.0,29.0
19.0,5.0,0.0
1.0,0.0,0.0
183.0,0.0,228.0
6.0,5.0,154.0
6.0,6.0,0.0
29.0,3.0,16.0
34.0,151.0,29.0
56.0,0.0,0.0
39.0,3.0,4.0
254.0,4.0,0.0
255.0,5.0,0.0
14.0,27.0,56.0
7.0,3.0,52.0
37.0,0.0,92.0
23.0,4.0,16.0
6.0,0.0,68.0
91.0,207.0,12.0
2.0,2.0,0.0
47.0,0.0,45.0
31.0,1.0,73.0
6.0,17.0,0.0
0.0,154.0,33.0
209.0,1.0,0.0
170.0,1.0,66.0
141.0,1.0,0.0
40.0,1.0,168.0
72.0,2.0,1.0
187.0,0.0,212.0
20.0,88.0,79.0
42.0,16.0,100.0
14.0,0.0,128.0
117.0,16.0,202.0
67.0,6.0,0.0
180.0,6.0,39.0
8.0,0.0,172.0
1.0,0.0,0.0
29.0,0.0,9.0
3.0,12.0,0.0
178.0,6.0,228.0
224.0,7.0,254.0
6.0,1.0,177.0
29.0,4.0,18.0
14.0,1.0,0.0
1.0,106.0,1.0
151.0,0.0,68.0
0.0,29.0,249.0
44.0,4.0,42.0
20.0,3.0,163.0
29.0,7.0,222.0
48.0,4.0,0.0
83.0,129.0,15.0
29.0,13.0,0.0
255.0,0.0,201.0
0.0,0.0,0.0
20.0,2.0,0.0
5.0,20.0,0.0
8.0,134.0,0.0
49.0,175.0,0.0
47.0,2.0,54.0
42.0,180.0,0.0
51.0,0.0,80.0
3.0,0.0,233.0
0.0,11.0,0.0
51.0,0.0,19.0
24.0,0.0,63.0
9.0,0.0,0.0
253.0,0.0,62.0
14.0,5.0,255.0
9.0,2.0,0.0
10.0,35.0,79.0
41.0,5.0,0.0
16.0,219.0,33.0
4.0,6.0,234.0
22.0,91.0,20.0
221.0,4.0,3.0
75.0,1.0,188.0
31.0,0.0,0.0
170.0,3.0,12.0
5.0,27.0,5.0
33.0,4.0,33.0
3.0,26.0,1.0
1.0,20.0,0.0
2.0,135.0,2.0
234.0,189.0,39.0
2.0,4.0,242.0
20.0,15.0,82.0
2.0,0.0,19.0
0.0,0.0,6.0
82.0,62.0,8.0
149.0,137.0,240.0
145.0,3.0,163.0
1.0,4.0,39.0
90.0,169.0,0.0
20.0,21.0,4.0
29.0,8.0,248.0
0.0,2.0,3.0
19.0,21.0,198.0
0.0,0.0,0.0
0.0,10.0,5.0
0.0,7.0,1.0
0.0,0.0,0.0
32.0,13.0,91.0
0.0,1.0,214.0
0.0,202.0,3.0
1.0,3.0,216.0
8.0,2.0,2.0
0.0,95.0,0.0
0.0,131.0,114.0
46.0,0.0,6.0
0.0,4.0,36.0
21.0,0.0,245.0
104.0,9.0,2.0
158.0,60.0,227.0
20.0,4.0,5.0
4.0,2.0,191.0
4.0,130.0,249.0
34.0,7.0,44.0
0.0,4.0,70.0
26.0,184.0,6.0
34.0,78.0,3.0
0.0,1.0,4.0
3.0,38.0,37.0
47.0,14.0,0.0
1.0,4.0,255.0
194.0,2.0,62.0
29.0,3.0,0.0
2.0,4.0,18.0
8.0,12.0,3.0
1.0,143.0,176.0
3.0,2.0,254.0
4.0,22.0,64.0
1.0,0.0,38.0
33.0,2.0,12.0
7.0,4.0,15.0
0.0,0.0,173.0
0.0,1.0,86.0
1.0,103.0,250.0
7.0,14.0,0.0
38.0,183.0,0.0
6.0,0.0,77.0
29.0,5.0,182.0
61.0,0.0,64.0
103.0,3.0,0.0
55.0,1.0,160.0
44.0,1.0,37.0
28.0,3.0,225.0
48.0,0.0,29.0
104.0,3.0,205.0
163.0,150.0,4.0
98.0,2.0,0.0
21.0,0.0,15.0
19.0,104.0,202.0
85.0,3.0,187.0
37.0,6.0,3.0
19.0,0.0,0.0
5.0,27.0,44.0
54.0,1.0,255.0
4.0,0.0,5.0
5.0,44.0,9.0
5.0,0.0,4.0
199.0,3.0,42.0
19.0,1.0,7.0
49.0,12.0,1.0
26.0,62.0,70.0
35.0,5.0,188.0
243.0,8.0,8.0
0.0,235.0,29.0
68.0,38.0,199.0
2.0,7.0,233.0
203.0,16.0,0.0
158.0,2.0,5.0
3.0,7.0,246.0
82.0,175.0,0.0
2.0,1.0,129.0
21.0,242.0,157.0
223.0,1.0,0.0
202.0,0.0,13.0
1.0,135.0,16.0
187.0,91.0,248.0
13.0,10.0,0.0
16.0,242.0,210.0
0.0,52.0,190.0
0.0,0.0,27.0
0.0,33.0,0.0
8.0,122.0,200.0
60.0,2.0,29.0
2.0,1.0,9.0
0.0,0.0,0.0
156.0,0.0,10.0
84.0,3.0,1.0
0.0,1.0,84.0
34.0,0.0,19.0
27.0,1.0,0.0
37.0,2.0,87.0
150.0,22.0,1.0
25.0,80.0,255.0
6.0,245.0,12.0
33.0,202.0,151.0
57.0,5.0,34.0
15.0,18.0,0.0
13.0,1.0,94.0
25.0,2.0,44.0
25.0,239.0,23.0
19.0,0.0,194.0
92.0,3.0,213.0
5.0,1.0,103.0
4.0,19.0,73.0
93.0,240.0,155.0
7.0,29.0,220.0
0.0,6.0,165.0
5.0,6.0,0.0
4.0,1.0,57.0
3.0,9.0,195.0
2.0,3.0,45.0
5.0,2.0,255.0
71.0,73.0,241.0
48.0,17.0,193.0
154.0,7.0,89.0
0.0,235.0,20.0
0.0,204.0,1.0
168.0,39.0,0.0
134.0,8.0,87.0
201.0,2.0,219.0
0.0,27.0,0.0
4.0,105.0,80.0
1.0,124.0,123.0
39.0,8.0,144.0
76.0,11.0,0.0
188.0,50.0,255.0
6.0,1.0,0.0
59.0,81.0,2.0
51.0,122.0,1.0
16.0,64.0,105.0
6.0,243.0,185.0
9.0,1.0,0.0
34.0,2.0,247.0
24.0,5.0,6.0
6.0,155.0,176.0
6.0,253.0,56.0
137.0,18.0,55.0
99.0,217.0,213.0
6.0,0.0,225.0
6.0,5.0,32.0
108.0,6.0,220.0
6.0,6.0,0.0
6.0,38.0,0.0
24.0,26.0,235.0
99.0,207.0,0.0
72.0,0.0,26.0
121.0,0.0,251.0
72.0,0.0,13.0
87.0,183.0,57.0
48.0,16.0,74.0
69.0,121.0,255.0
20.0,5.0,51.0
2.0,12.0,83.0
1.0,0.0,31.0
20.0,0.0,51.0
101.0,172.0,28.0
20.0,4.0,0.0
2.0,51.0,7.0
3.0,20.0,0.0
1.0,10.0,201.0
2.0,3.0,255.0
36.0,0.0,2.0
1.0,5.0,3.0
24.0,214.0,17.0
35.0,0.0,4.0
113.0,89.0,52.0
17.0,2.0,3.0
0.0,134.0,0.0
32.0,5.0,28.0
11.0,0.0,255.0
12.0,0.0,26.0
24.0,11.0,0.0
0.0,43.0,214.0
7.0,3.0,22.0
7.0,224.0,123.0
29.0,9.0,1.0
56.0,25.0,9.0
20.0,46.0,18.0
7.0,9.0,8.0
7.0,2.0,201.0
24.0,111.0,15.0
56.0,0.0,29.0
1.0,10.0,239.0
68.0,6.0,86.0
1.0,1.0,28.0
0.0,2.0,20.0
82.0,56.0,11.0
208.0,255.0,244.0
64.0,80.0,195.0
52.0,0.0,9.0
0.0,0.0,47.0
0.0,13.0,70.0
81.0,180.0,20.0
0.0,2.0,36.0
0.0,4.0,190.0
52.0,2.0,249.0
7.0,245.0,184.0
24.0,0.0,12.0
0.0,0.0,13.0
0.0,1.0,0.0
0.0,1.0,214.0
31.0,1.0,235.0
0.0,6.0,144.0
0.0,0.0,0.0
2.0,1.0,105.0
139.0,3.0,191.0
0.0,194.0,12.0
27.0,3.0,215.0
0.0,2.0,114.0
0.0,1.0,7.0
4.0,0.0,0.0
63.0,6.0,14.0
100.0,0.0,151.0
67.0,0.0,0.0
0.0,19.0,12.0
6.0,0.0,2.0
6.0,25.0,18.0
98.0,7.0,0.0
47.0,10.0,0.0
0.0,0.0,14.0
1.0,2.0,246.0
0.0,0.0,253.0
131.0,127.0,1.0
31.0,0.0,3.0
0.0,5.0,154.0
61.0,179.0,0.0
2.0,0.0,26.0
13.0,12.0,4.0
8.0,171.0,248.0
7.0,23.0,1.0
25.0,19.0,109.0
127.0,209.0,24.0
53.0,1.0,111.0
104.0,1.0,237.0
0.0,19.0,228.0
25.0,226.0,176.0
0.0,5.0,1.0
2.0,167.0,245.0
131.0,229.0,79.0
2.0,3.0,10.0
43.0,42.0,128.0
33.0,2.0,209.0
5.0,181.0,0.0
1.0,167.0,3.0
40.0,136.0,1.0
11.0,69.0,50.0
19.0,141.0,217.0
23.0,0.0,71.0
7.0,255.0,0.0
13.0,0.0,94.0
110.0,7.0,12.0
8.0,1.0,40.0
17.0,220.0,7.0
95.0,10.0,41.0
49.0,10.0,1.0
50.0,4.0,9.0
19.0,75.0,8.0
65.0,1.0,19.0
67.0,24.0,1.0
0.0,0.0,8.0
82.0,16.0,239.0
14.0,4.0,0.0
28.0,107.0,0.0
26.0,131.0,7.0
6.0,237.0,12.0
10.0,2.0,0.0
4.0,0.0,10.0
13.0,231.0,102.0
82.0,0.0,28.0
20.0,22.0,0.0
18.0,26.0,0.0
158.0,0.0,115.0
65.0,15.0,67.0
0.0,3.0,4.0
0.0,1.0,173.0
128.0,0.0,37.0
2.0,2.0,66.0
28.0,5.0,131.0
0.0,0.0,0.0
0.0,222.0,232.0
3.0,0.0,226.0
1.0,9.0,215.0
3.0,3.0,5.0
130.0,176.0,3.0
30.0,0.0,221.0
3.0,210.0,5.0
74.0,46.0,29.0
6.0,83.0,0.0
15.0,1.0,98.0
6.0,5.0,42.0
6.0,1.0,112.0
6.0,2.0,1.0
6.0,2.0,171.0
6.0,0.0,7.0
58.0,3.0,132.0
41.0,5.0,6.0
6.0,4.0,47.0
6.0,88.0,2.0
111.0,0.0,7.0
28.0,7.0,7.0
51.0,0.0,4.0
9.0,25.0,5.0
68.0,3.0,42.0
112.0,0.0,249.0
24.0,49.0,0.0
45.0,129.0,220.0
6.0,1.0,5.0
11.0,1.0,205.0
9.0,5.0,192.0
63.0,9.0,84.0
37.0,5.0,122.0
37.0,0.0,93.0
24.0,86.0,117.0
0.0,222.0,0.0
62.0,1.0,7.0
8.0,1.0,8.0
31.0,58.0,88.0
76.0,236.0,63.0
3.0,8.0,207.0
13.0,1.0,34.0
3.0,0.0,175.0
38.0,8.0,125.0
77.0,5.0,23.0
87.0,6.0,0.0
0.0,19.0,239.0
0.0,10.0,65.0
87.0,1.0,173.0
176.0,4.0,11.0
35.0,37.0,200.0
40.0,2.0,237.0
7.0,143.0,231.0
10.0,117.0,1.0
0.0,0.0,7.0
0.0,11.0,209.0
35.0,13.0,247.0
58.0,0.0,32.0
39.0,88.0,20.0
0.0,9.0,1.0
0.0,6.0,72.0
19.0,1.0,253.0
5.0,5.0,15.0
25.0,3.0,101.0
138.0,0.0,0.0
78.0,164.0,182.0
80.0,2.0,0.0
101.0,216.0,5.0
2.0,164.0,0.0
78.0,1.0,0.0
0.0,0.0,97.0
6.0,10.0,67.0
0.0,7.0,11.0
16.0,1.0,9.0
237.0,34.0,15.0
21.0,35.0,0.0
23.0,185.0,255.0
27.0,37.0,0.0
25.0,140.0,3.0
0.0,2.0,186.0
15.0,4.0,1.0
1.0,95.0,0.0
49.0,13.0,197.0
8.0,0.0,0.0
8.0,0.0,1.0
26.0,14.0,82.0
15.0,63.0,173.0
42.0,9.0,5.0
64.0,0.0,6.0
7.0,2.0,1.0
6.0,117.0,11.0
120.0,9.0,139.0
19.0,1.0,5.0
6.0,2.0,1.0
63.0,142.0,0.0
49.0,3.0,219.0
79.0,103.0,23.0
13.0,4.0,3.0
7.0,2.0,5.0
6.0,1.0,1.0
6.0,32.0,19.0
30.0,48.0,196.0
0.0,178.0,203.0
152.0,6.0,1.0
69.0,11.0,140.0
21.0,23.0,36.0
8.0,65.0,9.0
8.0,8.0,64.0
9.0,254.0,4.0
11.0,25.0,0.0
5.0,82.0,0.0
6.0,0.0,2.0
6.0,177.0,255.0
204.0,25.0,1.0
7.0,225.0,39.0
61.0,79.0,200.0
7.0,7.0,168.0
8.0,200.0,0.0
6.0,1.0,55.0
15.0,4.0,219.0
63.0,26.0,0.0
119.0,25.0,0.0
21.0,8.0,129.0
22.0,1.0,21.0
17.0,18.0,0.0
171.0,1.0,248.0
8.0,23.0,200.0
21.0,2.0,13.0
0.0,0.0,0.0
0.0,0.0,0.0
30.0,6.0,12.0
0.0,215.0,40.0
31.0,67.0,144.0
21.0,36.0,66.0
11.0,1.0,1.0
0.0,247.0,1.0
0.0,4.0,235.0
43.0,144.0,37.0
176.0,0.0,0.0
52.0,10.0,42.0
87.0,0.0,10.0
17.0,4.0,0.0
39.0,0.0,196.0
21.0,215.0,150.0
21.0,1.0,0.0
55.0,3.0,58.0
26.0,8.0,193.0
51.0,0.0,0.0
7.0,0.0,8.0
77.0,51.0,0.0
71.0,1.0,44.0
30.0,7.0,38.0
107.0,118.0,0.0
36.0,6.0,5.0
103.0,245.0,2.0
97.0,3.0,7.0
50.0,65.0,18.0
36.0,2.0,0.0
29.0,0.0,81.0
7.0,1.0,8.0
7.0,8.0,0.0
29.0,229.0,29.0
7.0,90.0,222.0
7.0,6.0,1.0
37.0,0.0,44.0
7.0,28.0,167.0
70.0,16.0,48.0
44.0,225.0,38.0
34.0,3.0,104.0
30.0,1.0,9.0
67.0,105.0,211.0
102.0,1.0,28.0
89.0,2.0,1.0
118.0,9.0,13.0
38.0,3.0,16.0
94.0,1.0,216.0
2.0,0.0,220.0
91.0,0.0,183.0
131.0,3.0,0.0
34.0,118.0,2.0
137.0,208.0,221.0
6.0,1.0,52.0
6.0,155.0,2.0
33.0,0.0,20.0
62.0,50.0,107.0
0.0,3.0,206.0
168.0,152.0,237.0
132.0,3.0,255.0
26.0,7.0,196.0
187.0,1.0,212.0
107.0,5.0,219.0
46.0,111.0,3.0
113.0,0.0,0.0
22.0,1.0,124.0
2.0,0.0,44.0
59.0,13.0,194.0
28.0,1.0,0.0
0.0,173.0,224.0
25.0,255.0,230.0
0.0,65.0,6.0
25.0,3.0,163.0
25.0,13.0,0.0
25.0,0.0,189.0
112.0,5.0,107.0
0.0,0.0,83.0
0.0,11.0,243.0
22.0,22.0,15.0
33.0,0.0,14.0
25.0,1.0,10.0
102.0,8.0,197.0
25.0,2.0,0.0
60.0,196.0,23.0
6.0,255.0,6.0
30.0,12.0,69.0
48.0,0.0,0.0
29.0,13.0,236.0
1.0,251.0,45.0
85.0,0.0,38.0
25.0,0.0,210.0
15.0,0.0,3.0
156.0,6.0,156.0
0.0,22.0,230.0
66.0,0.0,0.0
0.0,0.0,22.0
27.0,3.0,0.0
66.0,8.0,204.0
107.0,16.0,229.0
73.0,6.0,0.0
0.0,0.0,234.0
0.0,0.0,9.0
7.0,210.0,6.0
6.0,32.0,59.0
6.0,101.0,1.0
6.0,44.0,10.0
6.0,241.0,117.0
7.0,0.0,63.0
7.0,0.0,0.0
6.0,0.0,30.0
6.0,0.0,1.0
8.0,1.0,172.0
7.0,3.0,226.0
6.0,5.0,138.0
38.0,206.0,115.0
28.0,7.0,177.0
6.0,1.0,7.0
72.0,5.0,59.0
6.0,0.0,20.0
6.0,25.0,1.0
3.0,0.0,177.0
56.0,115.0,163.0
123.0,3.0,0.0
25.0,0.0,239.0
68.0,124.0,18.0
37.0,27.0,2.0
91.0,11.0,3.0
87.0,4.0,3.0
183.0,237.0,11.0
69.0,0.0,2.0
117.0,108.0,0.0
41.0,6.0,0.0
17.0,0.0,251.0
55.0,23.0,242.0
0.0,179.0,170.0
51.0,1.0,147.0
29.0,3.0,12.0
14.0,0.0,0.0
55.0,0.0,38.0
20.0,0.0,7.0
16.0,0.0,242.0
19.0,55.0,154.0
32.0,4.0,0.0
52.0,11.0,53.0
41.0,72.0,2.0
53.0,41.0,12.0
158.0,0.0,178.0
72.0,26.0,251.0
52.0,6.0,36.0
52.0,4.0,36.0
47.0,1.0,54.0
92.0,138.0,38.0
0.0,1.0,236.0
51.0,6.0,175.0
69.0,0.0,59.0
38.0,69.0,236.0
0.0,11.0,153.0
17.0,0.0,0.0
23.0,2.0,3.0
7.0,0.0,11.0
7.0,1.0,0.0
166.0,5.0,23.0
52.0,37.0,5.0
53.0,231.0,1.0
7.0,219.0,137.0
7.0,3.0,2.0
59.0,2.0,1.0
47.0,12.0,211.0
32.0,3.0,65.0
7.0,24.0,4.0
203.0,17.0,242.0
167.0,0.0,56.0
0.0,17.0,0.0
91.0,0.0,239.0
7.0,37.0,19.0
6.0,1.0,135.0
25.0,4.0,55.0
7.0,12.0,185.0
39.0,1.0,74.0
68.0,5.0,15.0
3.0,5.0,121.0
0.0,4.0,4.0
1.0,0.0,253.0
1.0,1.0,1.0
1.0,2.0,4.0
0.0,0.0,4.0
0.0,23.0,1.0
180.0,197.0,105.0
1.0,2.0,40.0
0.0,2.0,174.0
0.0,2.0,218.0
0.0,0.0,3.0
0.0,39.0,5.0
74.0,1.0,52.0
62.0,163.0,54.0
42.0,151.0,117.0
24.0,0.0,2.0
0.0,173.0,0.0
11.0,246.0,215.0
74.0,192.0,0.0
131.0,0.0,41.0
139.0,6.0,4.0
23.0,160.0,246.0
94.0,68.0,97.0
98.0,5.0,79.0
47.0,9.0,0.0
26.0,131.0,83.0
20.0,66.0,191.0
55.0,9.0,11.0
6.0,31.0,199.0
58.0,19.0,68.0
51.0,1.0,157.0
35.0,143.0,0.0
8.0,5.0,0.0
8.0,135.0,234.0
30.0,12.0,173.0
8.0,2.0,11.0
6.0,23.0,5.0
6.0,146.0,6.0
6.0,163.0,118.0
0.0,44.0,0.0
24.0,3.0,92.0
0.0,4.0,0.0
179.0,12.0,29.0
28.0,255.0,1.0
18.0,240.0,196.0
5.0,98.0,85.0
138.0,2.0,255.0
0.0,2.0,1.0
2.0,1.0,99.0
3.0,2.0,32.0
22.0,2.0,40.0
2.0,85.0,253.0
8.0,1.0,163.0
106.0,206.0,222.0
54.0,0.0,6.0
0.0,135.0,7.0
3.0,32.0,1.0
68.0,32.0,38.0
195.0,0.0,255.0
184.0,0.0,0.0
4.0,0.0,36.0
2.0,32.0,225.0
105.0,2.0,1.0
29.0,2.0,1.0
26.0,0.0,72.0
176.0,0.0,0.0
113.0,3.0,199.0
15.0,1.0,1.0
54.0,3.0,254.0
139.0,4.0,185.0
7.0,26.0,237.0
7.0,0.0,16.0
7.0,5.0,0.0
7.0,2.0,255.0
7.0,5.0,214.0
7.0,2.0,1.0
7.0,132.0,178.0
7.0,251.0,117.0
28.0,1.0,5.0
7.0,241.0,224.0
7.0,8.0,9.0
3.0,150.0,21.0
111.0,0.0,65.0
7.0,0.0,0.0
55.0,16.0,171.0
16.0,18.0,29.0
7.0,0.0,6.0
33.0,10.0,0.0
43.0,3.0,0.0
0.0,204.0,167.0
25.0,1.0,0.0
114.0,0.0,12.0
0.0,143.0,91.0
79.0,7.0,0.0
70.0,2.0,188.0
100.0,3.0,55.0
6.0,1.0,59.0
88.0,2.0,255.0
159.0,0.0,0.0
28.0,1.0,1.0
0.0,52.0,0.0
24.0,3.0,0.0
63.0,2.0,199.0
8.0,2.0,43.0
46.0,208.0,150.0
25.0,2.0,203.0
59.0,4.0,0.0
25.0,6.0,1.0
0.0,4.0,0.0
71.0,188.0,0.0
25.0,13.0,233.0
25.0,203.0,0.0
65.0,8.0,112.0
163.0,7.0,48.0
170.0,2.0,85.0
1.0,229.0,227.0
18.0,180.0,159.0
49.0,30.0,35.0
19.0,0.0,130.0
33.0,0.0,181.0
70.0,3.0,160.0
151.0,4.0,210.0
3.0,1.0,0.0
20.0,1.0,33.0
7.0,0.0,1.0
145.0,2.0,1.0
7.0,10.0,0.0
7.0,1.0,179.0
7.0,1.0,16.0
7.0,178.0,156.0
21.0,2.0,181.0
7.0,3.0,39.0
7.0,2.0,186.0
7.0,18.0,182.0
7.0,1.0,15.0
30.0,63.0,90.0
7.0,0.0,0.0
7.0,3.0,14.0
7.0,3.0,98.0
7.0,30.0,254.0
7.0,0.0,0.0
7.0,253.0,0.0
39.0,4.0,0.0
74.0,252.0,28.0
7.0,6.0,252.0
66.0,1.0,255.0
0.0,96.0,0.0
146.0,100.0,13.0
60.0,108.0,190.0
53.0,0.0,246.0
0.0,1.0,190.0
77.0,1.0,2.0
59.0,179.0,0.0
6.0,30.0,109.0
59.0,1.0,49.0
98.0,205.0,227.0
24.0,77.0,29.0
25.0,1.0,7.0
173.0,8.0,6.0
60.0,1.0,52.0
12.0,0.0,162.0
130.0,2.0,0.0
16.0,1.0,120.0
8.0,5.0,18.0
44.0,3.0,3.0
0.0,1.0,201.0
35.0,216.0,238.0
0.0,10.0,201.0
185.0,133.0,0.0
200.0,14.0,22.0
171.0,32.0,207.0
0.0,100.0,2.0
32.0,151.0,149.0
36.0,7.0,215.0
11.0,216.0,44.0
29.0,0.0,53.0
25.0,1.0,7.0
41.0,0.0,0.0
143.0,1.0,206.0
46.0,0.0,191.0
25.0,56.0,44.0
0.0,17.0,11.0
0.0,2.0,0.0
7.0,18.0,0.0
21.0,1.0,254.0
12.0,0.0,6.0
7.0,5.0,2.0
255.0,0.0,148.0
255.0,252.0,1.0
255.0,53.0,229.0
25.0,149.0,198.0
212.0,212.0,166.0
17.0,5.0,175.0
25.0,135.0,180.0
25.0,2.0,113.0
208.0,0.0,216.0
18.0,4.0,111.0
48.0,0.0,2.0
39.0,141.0,5.0
51.0,0.0,3.0
16.0,7.0,224.0
117.0,162.0,6.0
40.0,0.0,2.0
29.0,232.0,24.0
7.0,1.0,209.0
7.0,0.0,240.0
7.0,0.0,193.0
7.0,1.0,17.0
7.0,1.0,184.0
7.0,4.0,193.0
7.0,3.0,158.0
7.0,6.0,61.0
7.0,6.0,79.0
7.0,2.0,0.0
7.0,178.0,5.0
7.0,1.0,207.0
28.0,48.0,214.0
7.0,2.0,198.0
16.0,1.0,82.0
7.0,3.0,0.0
27.0,52.0,93.0
82.0,170.0,57.0
157.0,0.0,29.0
0.0,19.0,238.0
1.0,0.0,222.0
5.0,114.0,166.0
206.0,87.0,30.0
0.0,10.0,87.0
25.0,6.0,255.0
41.0,3.0,13.0
65.0,206.0,209.0
8.0,0.0,224.0
161.0,1.0,47.0
146.0,81.0,2.0
68.0,3.0,13.0
30.0,172.0,25.0
24.0,0.0,233.0
1.0,134.0,12.0
44.0,197.0,3.0
7.0,7.0,58.0
0.0,1.0,53.0
15.0,2.0,136.0
51.0,93.0,3.0
27.0,47.0,2.0
184.0,143.0,255.0
92.0,8.0,0.0
0.0,111.0,241.0
237.0,6.0,182.0
0.0,3.0,1.0
3.0,2.0,174.0
2.0,5.0,235.0
3.0,111.0,180.0
0.0,15.0,173.0
5.0,7.0,31.0
3.0,9.0,3.0
6.0,7.0,71.0
3.0,228.0,9.0
3.0,215.0,190.0
26.0,233.0,3.0
0.0,25.0,117.0
0.0,3.0,235.0
1.0,6.0,22.0
170.0,0.0,0.0
134.0,0.0,47.0
51.0,30.0,77.0
47.0,2.0,1.0
55.0,134.0,32.0
25.0,0.0,22.0
25.0,2.0,245.0
99.0,223.0,0.0
52.0,43.0,228.0
25.0,255.0,5.0
0.0,2.0,146.0
48.0,0.0,3.0
39.0,24.0,62.0
21.0,11.0,4.0
44.0,63.0,0.0
39.0,0.0,1.0
22.0,0.0,251.0
42.0,4.0,255.0
189.0,3.0,17.0
14.0,13.0,0.0
156.0,247.0,229.0
186.0,241.0,184.0
46.0,0.0,92.0
80.0,2.0,101.0
62.0,75.0,224.0
125.0,8.0,211.0
7.0,231.0,27.0
41.0,2.0,36.0
0.0,5.0,79.0
75.0,0.0,254.0
45.0,177.0,143.0
29.0,68.0,235.0
76.0,2.0,246.0
102.0,79.0,4.0
34.0,0.0,6.0
53.0,174.0,149.0
7.0,0.0,48.0
7.0,155.0,3.0
7.0,38.0,1.0
80.0,29.0,2.0
0.0,1.0,252.0
27.0,4.0,22.0
28.0,162.0,0.0
7.0,42.0,0.0
10.0,217.0,1.0
31.0,189.0,0.0
144.0,1.0,199.0
112.0,2.0,239.0
47.0,3.0,14.0
56.0,0.0,12.0
43.0,3.0,189.0
20.0,8.0,55.0
6.0,15.0,70.0
71.0,92.0,213.0
6.0,0.0,1.0
6.0,2.0,170.0
9.0,9.0,54.0
6.0,2.0,242.0
13.0,5.0,92.0
7.0,4.0,32.0
24.0,255.0,8.0
7.0,8.0,27.0
6.0,199.0,7.0
1.0,12.0,1.0
0.0,237.0,5.0
0.0,0.0,1.0
116.0,1.0,0.0
54.0,1.0,3.0
27.0,3.0,12.0
10.0,10.0,46.0
91.0,4.0,75.0
55.0,0.0,1.0
29.0,3.0,31.0
28.0,0.0,36.0
27.0,2.0,235.0
83.0,2.0,151.0
39.0,0.0,3.0
7.0,0.0,228.0
49.0,15.0,1.0
12.0,4.0,55.0
8.0,5.0,143.0
25.0,55.0,0.0
30.0,0.0,33.0
44.0,12.0,84.0
8.0,0.0,0.0
6.0,232.0,26.0
1.0,0.0,184.0
5.0,0.0,28.0
206.0,13.0,11.0
169.0,4.0,3.0
98.0,35.0,0.0
217.0,229.0,47.0
0.0,2.0,136.0
44.0,0.0,4.0
18.0,0.0,1.0
102.0,5.0,248.0
57.0,6.0,199.0
0.0,0.0,0.0
28.0,1.0,130.0
49.0,199.0,17.0
11.0,6.0,59.0
81.0,5.0,54.0
78.0,0.0,193.0
41.0,0.0,62.0
63.0,1.0,119.0
88.0,112.0,1.0
13.0,0.0,225.0
2.0,102.0,30.0
10.0,43.0,0.0
0.0,3.0,66.0
21.0,7.0,36.0
108.0,7.0,45.0
27.0,2.0,46.0
25.0,104.0,227.0
163.0,3.0,153.0
169.0,52.0,132.0
16.0,0.0,11.0
0.0,63.0,0.0
139.0,3.0,0.0
